Time Taken(ms), FPS
0.7352, 249.3008
0.6699, 249.5871
0.7105, 249.9903
0.6646, 244.6776
0.6882, 246.8368
0.6893, 245.688
0.7039, 242.6853
0.7271, 238.5953
0.7134, 236.0346
0.7006, 232.0153
1.2307, 227.935
0.7967, 223.1643
0.6611, 223.618
0.6947, 223.4981
0.8083, 223.8533
0.6944, 221.1529
0.7518, 217.9773
0.7696, 212.7143
0.8298, 210.5216
0.7457, 208.8338
0.7912, 197.3793
0.7925, 198.1894
0.7493, 201.6178
0.7484, 205.0503
0.7867, 202.3121
0.7299, 201.6796
0.6882, 203.1408
0.7115, 199.9318
0.6663, 202.835
0.7348, 206.1982
0.6796, 207.387
0.6707, 205.9875
0.7993, 206.546
0.659, 208.4179
0.6733, 208.3074
0.7012, 207.3244
0.6948, 205.4881
1.0849, 205.2526
0.7602, 197.8341
0.7285, 198.2024
0.9101, 200.128
0.8205, 192.9983
0.7097, 188.9126
0.7346, 187.5389
0.6984, 187.1088
0.7076, 191.0079
0.7773, 191.041
0.8499, 189.997
0.6543, 193.6436
0.7034, 194.6618
0.6926, 196.0441
0.6981, 196.7604
0.9535, 197.73
0.7478, 193.1542
0.6931, 196.1215
0.7585, 196.078
0.7233, 197.932
0.6792, 198.1439
0.7971, 199.2225
0.739, 199.2361
0.7593, 189.755
0.7375, 191.5908
0.6866, 193.4022
0.7792, 194.0291
0.7648, 197.8322
0.7025, 196.5073
0.804, 194.8485
0.7875, 189.7042
0.7463, 192.0843
0.6954, 193.6141
0.6647, 196.7299
0.7301, 197.009
0.6558, 200.9727
0.7042, 196.648
0.7025, 198.0521
0.7121, 199.1751
0.6957, 201.1094
0.6662, 198.1711
0.707, 200.9319
0.809, 198.4623
0.6917, 198.2665
0.7023, 200.2457
0.7132, 202.1649
0.6596, 196.3961
0.7166, 195.5403
0.6712, 198.3945
0.7289, 201.622
0.6976, 196.8969
0.7107, 200.0773
0.6631, 202.7998
0.6887, 202.0906
0.6936, 204.3712
0.7076, 204.407
0.6966, 205.2073
0.8931, 205.276
0.7481, 204.06
0.6912, 205.1535
0.6794, 205.3241
1.1, 208.3037
0.7157, 207.3598
0.6668, 208.4084
0.7052, 194.5539
0.6696, 197.2566
0.6693, 200.8809
0.6654, 200.4411
0.7804, 204.2906
0.6979, 203.1472
0.7792, 205.2206
0.6954, 203.0847
0.7188, 204.8006
0.8385, 204.8408
0.6968, 203.8277
0.7702, 204.9061
0.6705, 205.3575
0.6839, 206.8119
0.7113, 209.5395
0.6771, 209.4577
0.6617, 209.5211
0.7447, 210.7939
0.7039, 209.9216
0.6967, 209.8999
0.767, 211.6712
0.6882, 213.0049
0.7184, 214.4172
0.7987, 213.6924
0.6923, 214.5646
0.7364, 213.6035
0.7759, 214.4149
0.676, 214.9544
0.7062, 208.9552
0.7175, 210.0036
0.6981, 211.9398
0.6804, 211.6286
0.746, 210.6229
0.6832, 214.4193
0.998, 214.5465
0.6933, 210.2433
0.6857, 212.1203
0.7593, 211.0633
0.681, 213.5295
0.714, 214.352
0.6829, 211.982
0.7246, 211.0825
0.7742, 197.8735
0.9832, 200.1344
0.7341, 201.6179
0.6745, 200.288
0.7267, 201.5268
0.7019, 201.7708
0.6873, 200.0446
0.7012, 198.3927
0.7327, 201.103
0.6951, 201.6504
0.6667, 200.1565
0.7834, 197.4922
0.8367, 191.1208
0.7333, 193.4807
0.6795, 195.0559
0.7078, 192.1967
0.7146, 194.9211
0.7315, 194.2421
0.6747, 197.6479
0.7138, 198.9918
0.7323, 199.7432
0.6949, 198.9058
0.8515, 201.0367
0.7756, 199.5158
0.6782, 202.5333
0.6861, 204.2645
0.7778, 205.4691
0.7161, 201.3081
0.7281, 198.3383
0.7732, 193.4673
1.1344, 195.8305
0.7258, 199.0017
0.6765, 200.1339
0.8623, 203.9127
0.695, 207.0941
0.69, 209.4061
0.7408, 213.6739
0.7186, 216.2005
0.7089, 220.5279
0.7073, 222.826
0.799, 225.0683
0.7377, 212.2396
0.6638, 214.7374
0.7057, 214.5594
0.7359, 217.7523
0.7256, 220.4587
0.7873, 222.3978
0.6931, 222.6154
0.7347, 222.7377
0.7917, 218.8424
0.7046, 220.2052
0.7457, 221.5892
0.6869, 224.0851
0.6812, 226.8643
0.6838, 227.5976
0.7006, 230.1937
0.6852, 232.5008
0.7194, 235.7198
0.6658, 234.8878
0.6794, 236.9378
0.6525, 240.0191
0.6958, 241.4874
0.8234, 242.9495
0.6828, 243.21
0.7281, 244.1111
0.6638, 245.0106
0.7199, 240.7503
0.6694, 243.822
0.6594, 245.0964
0.6788, 248.0014
0.7014, 249.1652
0.7388, 248.9494
0.6849, 250.003
1.0644, 250.2498
0.9537, 248.0684
0.6669, 245.9678
0.7475, 245.3028
0.7325, 244.4261
0.6924, 242.983
0.6839, 246.5543
0.701, 246.8714
0.9055, 247.9142
0.6877, 245.6738
0.7139, 246.8134
0.7123, 248.1033
0.6691, 246.1307
0.689, 246.811
0.7026, 247.0926
0.7941, 247.3357
0.6832, 246.3904
0.715, 227.1066
0.8245, 229.3532
0.6856, 229.2774
0.8962, 226.9171
0.8924, 226.7637
0.8076, 227.1778
0.7611, 225.9032
1.0132, 226.6486
0.7958, 224.4878
0.7693, 222.5557
0.8349, 223.6821
0.7771, 222.82
0.7105, 222.303
0.75, 221.2414
0.739, 223.4515
0.8878, 224.0013
0.6721, 225.2134
0.6944, 224.4135
0.7465, 226.5014
0.7019, 224.8896
0.697, 225.0593
0.7164, 227.7896
0.6545, 229.3202
0.709, 229.0466
0.6796, 230.73
0.6978, 231.6207
1.0805, 233.5841
0.6889, 231.0727
0.7068, 231.9207
0.6739, 232.3152
0.7059, 231.6726
0.7099, 228.0427
0.7365, 230.0681
1.0665, 226.3732
0.8014, 223.4074
0.7126, 225.7034
0.6905, 224.2487
0.7319, 225.4882
0.7106, 228.37
0.6933, 227.5182
0.6915, 230.34
0.7952, 225.6874
0.6847, 223.0979
0.7228, 226.693
0.6679, 225.692
0.7017, 213.8943
0.8492, 215.8189
0.7187, 215.818
0.6731, 215.4211
1.0165, 218.0334
0.7617, 218.7242
0.6764, 219.4743
0.7129, 223.9588
0.6624, 222.2081
0.8509, 225.61
0.6676, 227.0264
0.6678, 229.1404
0.6753, 233.5404
0.7146, 235.0816
0.6684, 238.1135
0.6916, 240.7278
0.7014, 244.4125
0.6757, 246.6086
0.7348, 247.1438
0.6486, 248.0845
0.6667, 249.6139
0.8728, 251.7891
0.6862, 251.231
0.6663, 252.1311
0.6413, 252.2418
0.7634, 252.1963
0.6703, 250.385
0.7345, 248.4482
0.7735, 249.9509
1.1414, 246.7091
0.7582, 243.9631
0.6774, 243.1178
0.6878, 240.4338
0.7312, 235.905
0.6674, 236.8083
0.7508, 237.7979
0.7056, 238.0483
0.8098, 233.7134
0.7825, 234.9221
0.7536, 237.04
0.7597, 235.5126
0.7622, 230.8263
0.8382, 225.2965
0.7522, 224.637
0.7649, 226.405
0.7755, 226.9706
0.7807, 228.0839
0.7449, 228.9395
0.7861, 213.3488
0.8581, 215.5598
0.7849, 213.6238
0.7627, 215.7561
0.8448, 216.3773
0.8423, 218.4421
0.707, 218.1294
0.8239, 217.8649
1.1438, 219.7
0.841, 212.5789
0.74, 214.712
0.8386, 213.7894
0.849, 215.6604
0.736, 214.9979
0.8385, 217.4585
1.1072, 218.0564
0.7371, 214.8683
0.7624, 216.2624
0.7779, 216.7674
0.7461, 215.0553
0.8693, 218.6074
0.7681, 219.1498
0.9278, 216.198
0.7962, 216.4104
0.7289, 218.5823
0.8638, 217.65
0.8129, 218.8826
0.7327, 221.0622
0.7699, 222.7081
0.7956, 221.9438
0.8704, 217.6094
0.7032, 212.2327
0.9033, 214.7301
0.6939, 216.44
0.7675, 218.2516
0.8625, 220.6911
0.9071, 217.1936
0.8851, 217.9191
0.8607, 220.8732
0.8581, 222.1292
0.8694, 225.5775
0.7918, 227.8948
0.6694, 225.1157
0.9565, 229.3218
0.6866, 216.6225
0.733, 219.4612
0.7406, 223.1629
0.6788, 224.7646
0.7449, 225.8168
0.694, 230.0219
0.7201, 231.1283
0.7203, 234.3149
0.769, 235.8394
0.8557, 238.7434
0.7873, 239.5177
0.8568, 237.4309
0.7739, 239.3985
0.7057, 238.9936
0.745, 242.802
0.7601, 242.9158
0.7572, 244.9259
0.745, 246.9312
0.8236, 247.6382
0.7091, 248.8909
0.7453, 249.3702
0.6994, 251.538
0.7895, 251.105
0.913, 252.3056
0.7004, 251.8947
0.8491, 245.3216
0.8027, 241.9841
0.7627, 241.1252
0.7361, 239.3925
0.7716, 239.6497
0.7665, 239.3008
0.7262, 238.3457
0.778, 240.1336
0.7562, 238.9119
0.7354, 241.1516
0.7517, 234.6734
0.7431, 236.8996
0.7217, 237.3747
0.7236, 238.4823
0.8464, 240.4664
0.7203, 241.1523
0.7387, 240.7422
0.7032, 240.0166
0.7677, 242.007
0.7602, 243.7823
0.7051, 242.7904
0.7031, 246.6541
0.6976, 248.3581
0.7208, 251.7332
0.7472, 236.5205
0.8148, 237.9526
0.7306, 239.0683
0.7305, 242.0619
0.7683, 245.0796
0.6935, 248.0013
0.9781, 251.3098
0.7976, 252.5299
0.7175, 253.3868
0.6925, 256.0825
0.8216, 255.7713
0.692, 216.6543
0.7366, 0.5654117
0.7596, 0.6270584
0.7097, 0.6963966
0.8261, 0.7734948
0.7104, 0.8588515
0.7031, 0.9538026
0.6836, 1.059355
0.7093, 1.176383
0.7082, 1.306367
0.7879, 1.450703
0.685, 1.610529
0.6676, 1.787897
0.6867, 1.984773
0.7598, 2.202908
0.6596, 2.444705
0.7691, 2.712928
0.6578, 3.010261
0.6672, 3.338977
0.6805, 3.70302
0.683, 4.107306
0.6908, 4.551771
0.6655, 5.045483
0.7306, 5.59155
0.6499, 6.195238
0.6706, 6.858761
0.8866, 7.595222
0.664, 8.402534
0.6565, 9.296397
0.6695, 10.26974
0.7887, 11.35359
0.6712, 12.53933
0.6825, 13.83952
0.717, 15.26105
0.6606, 16.8089
0.6773, 18.53156
0.8097, 20.3694
0.6627, 22.42456
0.8463, 24.2776
0.7252, 26.6618
0.7338, 29.27268
0.7561, 32.12066
0.7374, 35.13559
0.6697, 38.28101
0.6806, 41.81316
0.6699, 45.45406
0.6729, 49.10327
0.7164, 53.33067
0.6565, 57.74834
0.6689, 62.14529
0.7204, 66.85783
0.6638, 71.83604
0.6987, 76.23647
0.7887, 82.15784
0.7082, 88.4152
0.7433, 94.50594
0.7345, 101.1894
0.7561, 107.4313
0.889, 114.3148
0.891, 120.5033
0.8587, 127.2528
0.8411, 133.1117
0.7922, 139.4837
1.156, 146.4867
0.8839, 151.3074
0.7325, 157.1994
0.7115, 163.2543
0.7948, 169.2133
0.978, 174.6383
0.7154, 179.2799
0.9059, 182.624
0.9431, 182.896
0.653, 183.3554
0.7937, 188.2799
0.7089, 194.046
0.6941, 194.6705
0.7023, 198.0066
0.8141, 201.6966
0.7587, 204.0301
0.9445, 204.3291
0.7579, 204.9257
0.6948, 192.8474
0.6621, 188.1995
0.6704, 189.9847
0.7636, 195.4032
0.7374, 197.2531
0.6646, 199.0324
0.7489, 205.1191
0.7121, 205.7112
0.8042, 205.7132
0.7559, 211.3726
0.712, 210.6898
0.7334, 213.2313
0.7318, 215.2079
0.668, 216.4169
0.7428, 219.9837
0.7486, 220.4502
0.7457, 220.5682
0.682, 225.6766
0.7342, 228.6201
0.7511, 228.781
0.6831, 227.7384
0.6668, 226.1838
0.7671, 226.525
0.7032, 225.7417
0.9162, 226.5248
0.8122, 224.8841
0.7421, 222.2404
0.7833, 220.3401
0.7733, 220.6422
0.7307, 220.1561
0.8871, 220.4368
0.8919, 221.0627
0.7383, 217.2759
0.7257, 216.7378
0.807, 218.1662
0.7745, 216.6807
0.7376, 215.3749
0.8795, 212.9104
0.9111, 213.2296
0.6713, 209.9411
0.7503, 208.6229
0.7282, 207.2924
0.6757, 205.9909
0.7404, 208.7114
0.696, 209.9877
0.8569, 198.379
0.6706, 198.4772
0.6604, 194.5217
0.6878, 194.834
0.705, 197.8652
0.6784, 197.0369
0.6656, 198.8067
0.7186, 201.0418
0.7255, 193.2949
0.6665, 194.5591
0.7568, 194.3901
0.7553, 196.1605
0.776, 195.9041
0.7785, 198.2281
0.7248, 197.9126
0.8474, 198.2419
0.7464, 198.799
0.742, 194.9574
0.7573, 194.1494
0.8122, 196.1543
0.9513, 198.7165
0.8127, 200.6008
0.8465, 203.7103
0.8046, 202.9308
0.6837, 200.4639
0.7807, 203.4126
0.6605, 204.4574
0.776, 207.0648
0.7972, 209.2705
0.6922, 207.5229
0.7228, 204.5864
0.6593, 202.9864
0.7052, 204.439
0.6809, 204.7698
0.6768, 204.3987
0.7629, 208.1036
0.8854, 209.4658
0.6682, 205.3661
0.6843, 209.0721
0.6691, 208.58
0.6655, 208.2747
0.6795, 199.6467
0.8777, 203.4272
0.7242, 202.3576
0.7245, 204.0358
0.8649, 203.9438
0.9343, 202.5308
0.7693, 199.9797
0.7738, 203.9644
0.7389, 203.8389
0.7164, 206.1476
0.7754, 210.6503
0.7107, 212.6536
0.7905, 215.4033
0.7109, 220.4367
0.7215, 224.872
0.723, 228.9081
0.6848, 230.5401
0.8246, 233.3267
0.7203, 234.232
0.913, 237.5176
0.8575, 235.31
0.852, 234.5952
1.0158, 236.5137
1.1606, 235.728
0.7172, 233.5701
0.7133, 237.3531
0.6991, 240.3194
0.7094, 243.9687
0.7932, 243.9038
0.7489, 244.5365
0.7289, 242.5217
0.7672, 243.8662
0.8493, 245.8284
0.7303, 244.7909
1.2482, 245.5471
0.7194, 238.517
0.6923, 238.6244
0.677, 242.0037
1.0121, 241.1584
0.7566, 237.7236
0.7058, 237.0292
0.6813, 235.6656
0.9075, 234.7627
0.7268, 234.281
0.6768, 227.6343
0.7191, 231.7379
0.8022, 230.0042
0.7122, 214.9367
0.766, 211.677
0.8256, 213.6747
0.6697, 210.8019
0.6949, 211.8998
0.7493, 210.47
0.652, 212.1735
0.6434, 211.1887
0.7158, 211.7128
0.662, 212.4345
0.7443, 212.7968
0.7487, 212.8354
0.6684, 217.0388
0.6606, 216.5255
0.8984, 217.4923
0.703, 216.3361
0.6593, 216.7945
0.9243, 218.0793
0.9051, 218.7088
0.6544, 218.3649
0.7577, 223.3623
0.7194, 222.9184
0.7676, 224.676
0.7345, 227.4828
0.6614, 226.6796
0.7416, 228.3151
0.7315, 230.3855
0.8611, 232.9511
0.7271, 227.6436
0.6773, 231.1456
0.7811, 233.0035
0.7178, 236.3853
0.8653, 241.1333
0.6957, 243.1087
0.8073, 245.7385
0.706, 248.2159
0.7645, 248.7064
0.7068, 251.9238
0.7972, 251.9108
0.797, 253.7657
0.7874, 253.4142
0.7324, 254.6215
0.7167, 254.833
0.7416, 256.7543
0.6991, 258.1893
0.7381, 258.7553
0.7629, 258.6506
0.7767, 245.1739
0.8959, 247
1.038, 247.5723
0.8985, 247.2352
0.7916, 248.168
0.8413, 247.9952
0.941, 247.1001
0.8013, 246.8826
1.1203, 247.6377
0.8577, 248.0478
0.7114, 247.6901
0.7194, 251.1375
0.7524, 251.6138
1.005, 253.9831
0.8815, 250.9465
0.8077, 253.2253
0.8116, 251.4751
0.7808, 252.6782
0.7084, 253.8224
0.7418, 254.2985
0.7731, 257.403
1.0847, 257.2472
0.7262, 255.8702
0.7304, 255.8488
1.0927, 255.2575
0.7286, 253.2735
0.7551, 253.2177
0.7088, 255.4211
0.7536, 256.3318
0.7133, 257.9218
0.7861, 259.1587
0.7068, 261.664
0.722, 258.4757
0.8948, 260.8125
0.7537, 259.692
0.7377, 261.3236
0.7222, 262.1166
0.77, 263.0861
0.7051, 250.5636
0.7775, 229.5098
0.6969, 232.2081
0.7686, 234.7636
0.7091, 237.7633
0.7391, 239.3583
0.7157, 242.677
0.6915, 241.1816
0.7059, 243.8675
0.7651, 238.4524
0.8392, 230.3533
0.6576, 219.9866
0.8843, 223.8053
1.0104, 224.7943
1.1838, 226.0387
0.7781, 227.7303
0.9161, 229.3924
0.8162, 228.7734
0.8153, 230.0366
0.849, 230.6464
0.8054, 233.0021
0.8494, 231.7794
0.7464, 232.1407
0.6971, 233.0998
0.8461, 234.1286
0.7287, 235.7995
0.9659, 235.825
0.7101, 232.2374
0.7125, 233.751
0.7353, 236.4005
0.7037, 239.4103
0.7211, 241.082
0.7369, 244.4462
0.6929, 245.321
0.7253, 246.8549
0.7176, 248.5419
0.7597, 249.4917
0.6947, 249.116
0.7882, 250.2186
0.7357, 250.7677
0.7412, 250.365
0.7182, 253.2368
0.8709, 254.7534
0.7851, 257.1323
0.9388, 257.1756
0.8513, 257.7383
0.8212, 257.579
0.7773, 258.8653
0.694, 259.2513
0.7882, 257.0783
0.696, 257.966
0.7406, 258.6157
0.7245, 259.9775
0.7372, 259.4472
0.7355, 260.7661
0.737, 260.6571
0.7509, 262.5297
0.724, 261.2956
0.7088, 261.5641
0.6913, 262.8819
0.6804, 262.8922
0.709, 263.2059
0.7038, 242.8218
0.714, 244.0708
0.8942, 247.0854
0.7218, 244.98
0.7412, 247.9157
0.7911, 247.6163
0.9732, 248.7992
0.7118, 244.3927
0.7727, 245.1811
0.7392, 240.5138
0.6653, 238.1775
0.8196, 234.8259
0.7937, 233.1346
0.6592, 225.9673
0.6771, 227.8206
0.799, 227.661
0.6775, 226.5629
0.6705, 220.4106
0.7792, 221.2968
0.8291, 218.9345
0.6708, 212.2417
0.6886, 208.1556
0.7097, 203.914
0.694, 202.4679
0.721, 205.9961
0.9984, 207.2709
0.6748, 204.4044
0.7469, 206.2882
0.7266, 207.1466
0.6712, 206.0034
0.7579, 207.5236
0.664, 205.4246
0.7307, 202.5132
0.7858, 204.3542
0.7373, 205.1211
0.681, 202.7866
0.6596, 203.0868
0.7409, 206.1132
0.6469, 206.4208
0.7599, 208.5095
0.6893, 210.2726
0.6614, 211.6421
0.7894, 212.7858
0.774, 199.1772
0.7193, 202.9488
0.6731, 207.3198
0.6986, 212.4993
0.6897, 215.8331
0.842, 221.1265
0.6973, 222.677
0.6658, 226.157
0.6867, 230.8292
0.7201, 234.1018
0.7096, 236.67
0.7471, 238.7374
0.6735, 242.403
0.7602, 244.4052
0.7399, 245.5308
0.7113, 246.9808
0.816, 250.3938
0.6943, 251.6491
0.7619, 250.7888
0.672, 245.7916
0.705, 245.1823
0.7095, 248.0191
0.7196, 248.1572
0.6904, 250.2256
0.6894, 251.7057
0.7281, 248.7299
0.6996, 249.1416
0.7153, 248.5038
0.7173, 250.8645
0.7312, 251.948
0.7277, 252.8377
0.8343, 254.6093
0.8102, 254.8974
0.6855, 256.4897
0.7783, 255.0947
0.7108, 254.9315
0.7855, 255.2955
0.7281, 255.6756
0.7151, 255.3916
0.7151, 255.9423
0.6905, 256.4151
1.0234, 257.1643
0.8098, 254.7272
0.7188, 252.5105
0.9872, 253.6636
0.7804, 251.8698
0.9751, 251.5145
1.0209, 251.3495
0.6597, 244.3297
0.723, 246.8753
0.9962, 226.9346
0.8047, 228.7079
0.8013, 231.4772
0.9202, 229.8617
0.7046, 231.1541
0.7731, 229.8366
0.6993, 222.0093
0.6796, 225.6367
0.7237, 230.6606
0.6904, 233.5611
0.7838, 234.8337
0.6761, 236.8378
0.6694, 238.3842
0.8065, 240.1111
0.6912, 238.9324
0.7414, 240.8324
0.6978, 241.2639
0.7227, 242.6174
0.6732, 242.0145
0.7275, 240.263
0.8771, 239.7285
0.6937, 233.3877
0.6809, 231.2008
0.8073, 228.3793
0.9306, 225.8977
0.6865, 221.9818
0.6756, 216.8611
0.9004, 217.984
0.7324, 215.8027
0.8466, 215.2738
0.9549, 214.2786
0.814, 214.0306
0.8025, 214.5929
0.7867, 213.2643
0.8813, 208.7898
0.7529, 205.7839
0.7573, 206.3213
0.8304, 208.1106
0.76, 207.1897
0.7447, 208.9474
0.7431, 211.3859
0.6887, 211.6189
0.7421, 212.9676
0.7119, 214.7977
1.182, 201.6548
0.6733, 202.3598
0.6791, 206.3245
0.7252, 209.9495
0.6985, 210.2061
0.6997, 213.8323
0.6685, 218.5541
0.7052, 217.249
0.7988, 217.1236
0.6755, 220.4554
0.6752, 223.3949
0.6873, 227.0518
0.654, 229.4903
0.8436, 232.3656
0.7152, 232.1997
0.9846, 233.4123
0.7529, 231.0815
0.6904, 234.803
0.8805, 229.0268
0.8507, 230.5587
0.7231, 230.5076
0.8982, 233.0287
0.7667, 231.2409
0.8004, 229.2944
0.7137, 227.895
0.7584, 226.4987
0.7416, 227.9673
0.6804, 230.6404
0.7324, 233.5129
0.7237, 235.3818
0.6721, 237.2167
0.6936, 240.2714
0.8195, 241.1636
0.7461, 243.3418
1.063, 241.266
0.7795, 227.2009
0.6738, 223.9129
0.6642, 228.7978
0.6816, 230.4061
0.8221, 233.9779
0.6827, 235.0874
0.6914, 237.3672
0.6655, 239.7493
0.8789, 240.5181
0.71, 240.8546
0.7204, 240.4982
0.6985, 242.9737
0.9032, 227.0176
0.6715, 229.7039
0.7238, 232.731
0.6694, 234.8379
0.6851, 236.5738
0.6634, 239.187
0.6478, 240.2809
0.6734, 242.7357
0.7024, 242.4462
0.6958, 244.9753
0.6898, 246.8222
0.7271, 248.6375
0.6715, 248.4727
0.7038, 249.6051
0.6564, 251.2673
0.7537, 252.1348
0.8464, 251.0941
0.7622, 248.4612
0.7646, 246.8316
0.691, 244.6291
0.7002, 240.4344
0.7206, 237.8175
0.7207, 236.5031
0.7296, 231.5958
0.7494, 230.0648
0.7361, 224.9718
0.6883, 223.5876
0.6998, 219.8842
0.7456, 220.7786
0.7766, 219.5987
0.7188, 217.5859
0.7636, 218.7018
0.8073, 217.4597
0.6968, 214.5551
0.697, 211.9719
0.7845, 210.6413
0.6714, 211.372
0.6774, 212.5721
0.7147, 211.6
0.682, 214.3569
0.6692, 215.4858
0.6649, 216.8276
0.6735, 217.1537
0.7388, 219.0461
0.6842, 219.6632
0.6809, 220.1566
0.6834, 202.6195
0.7053, 204.7673
0.7274, 209.1703
0.6906, 201.3801
0.6647, 204.2433
0.6992, 207.0737
0.6781, 204.0525
0.6886, 205.0996
0.796, 205.7926
0.6761, 208.2004
0.6891, 211.383
0.6946, 211.0478
0.7041, 214.1476
0.647, 215.3975
0.6863, 219.4994
0.6554, 222.286
0.8834, 226.9268
0.7429, 228.0134
0.6757, 230.9759
0.6814, 233.6454
0.8195, 236.6449
0.7398, 238.6523
0.677, 239.6141
0.6749, 238.9972
0.7409, 239.7354
0.6983, 241.3641
0.6782, 243.0384
0.7753, 244.6101
0.8065, 233.3338
0.6614, 232.4978
0.6906, 235.9145
0.667, 237.7821
0.67, 238.033
0.8051, 240.461
0.6677, 241.3418
0.6725, 243.5401
0.6729, 242.7449
0.6901, 244.3067
0.6747, 245.1254
0.6934, 245.9517
0.6887, 245.8346
0.6513, 246.971
0.6761, 248.036
0.6687, 248.9349
0.771, 248.5952
0.6763, 249.631
0.6707, 250.8069
1.0211, 234.9686
0.6584, 236.5963
0.7611, 237.6641
0.7799, 230.2876
0.7411, 226.7683
0.6681, 226.7739
0.9973, 228.6765
0.6608, 228.2141
0.6912, 229.0638
0.6668, 232.2548
0.8076, 233.6364
0.696, 235.354
0.6587, 237.4345
0.7011, 239.4522
0.7545, 240.1221
0.6797, 241.0362
0.6665, 243.3073
0.6733, 243.5315
0.8047, 244.7872
0.6682, 243.5079
0.6695, 244.0662
0.6547, 245.1814
0.6889, 240.2436
0.7727, 233.9215
0.6767, 229.851
0.6622, 231.7535
0.6754, 230.7903
0.7099, 230.6697
0.698, 228.6308
0.7483, 225.3878
0.6945, 223.1088
0.6922, 220.6982
0.7219, 216.5117
1.236, 213.9743
0.7266, 196.2403
0.7274, 190.4971
0.776, 192.2296
0.6983, 192.5673
0.7081, 194.2883
0.7859, 196.5721
0.6738, 199.3127
0.6712, 200.7924
0.7549, 203.4674
0.9155, 193.8863
0.7267, 195.3081
0.6645, 198.2843
0.8763, 201.0649
0.6757, 204.5623
0.7403, 205.4359
0.8202, 207.9211
0.6606, 211.1747
0.7912, 213.1258
0.6589, 215.6484
0.6619, 214.3044
0.6911, 217.4937
0.6923, 221.6277
0.7231, 224.6937
0.6452, 228.0432
0.6835, 227.5095
0.7008, 226.5468
0.6495, 223.6402
0.6827, 225.381
0.6782, 229.391
0.6579, 231.6492
0.6834, 235.475
0.7271, 236.2133
1.0986, 237.2933
0.8245, 235.0052
0.8258, 228.1473
0.7903, 230.4371
0.7514, 232.6333
0.7518, 233.4327
0.7429, 235.9542
0.8164, 232.5971
0.8649, 231.1464
0.814, 229.2917
0.8751, 227.8366
0.8537, 229.6143
0.7234, 231.701
0.7253, 232.6303
0.7808, 234.7529
0.6731, 235.7196
0.6885, 236.7578
0.6577, 237.0705
0.7556, 235.8352
0.7505, 228.9926
0.6979, 226.2721
0.6833, 227.2897
0.7123, 228.1936
0.8837, 207.3441
0.7558, 205.031
0.6879, 207.9244
0.6963, 208.4686
0.7785, 208.5746
0.6727, 210.8467
0.7028, 214.9389
0.836, 213.9602
0.678, 212.7977
0.7788, 216.0943
0.7335, 216.2233
0.6834, 215.337
0.7889, 216.7606
0.6693, 216.879
0.6905, 216.9437
0.8666, 215.52
0.6755, 215.1326
0.665, 216.9509
0.6881, 219.8752
0.6793, 218.436
0.691, 218.2877
0.678, 220.4931
0.7168, 217.1897
0.8379, 216.8617
0.8484, 216.2676
0.8456, 216.3617
0.7457, 216.0013
0.8347, 216.5997
0.8025, 216.8243
0.7406, 217.1983
0.7484, 216.3506
0.6888, 217.6404
0.6615, 216.9102
0.7222, 217.5
0.6922, 216.8176
0.8205, 216.34
0.7577, 215.176
0.6964, 215.9891
0.6636, 218.2335
0.6641, 219.7014
0.6775, 220.2425
1.21, 223.46
0.7606, 220.1942
0.8589, 201.1918
0.6974, 203.4615
0.7267, 202.2314
0.7435, 205.9012
0.6757, 207.0707
0.7063, 210.737
0.6558, 215.0914
0.6914, 219.2921
0.6871, 223.1398
0.7481, 225.9573
0.7088, 227.5301
0.7742, 223.635
0.6592, 225.8589
0.8173, 227.1334
0.6812, 229.1613
0.6586, 231.3355
0.6886, 234.7538
0.6819, 234.9224
0.6875, 237.1758
1.0236, 235.5721
1.0183, 231.7569
0.7116, 229.5637
0.666, 230.981
0.7364, 233.4543
0.8117, 235.3487
0.7204, 235.2225
0.6678, 235.018
0.7898, 237.1171
0.8361, 227.8806
0.7403, 226.739
0.6635, 227.6017
0.726, 229.8958
0.6575, 232.3605
0.6857, 234.6883
0.7112, 237.587
0.7489, 237.9567
0.7631, 234.7511
0.7046, 232.8686
0.6778, 232.0724
1.2198, 230.0659
0.9101, 227.2364
0.6993, 220.8611
0.6729, 213.4595
0.9345, 214.7704
0.7074, 214.7143
0.6869, 199.9949
0.7067, 202.5647
0.6776, 194.3501
0.7355, 197.1714
0.6727, 199.4242
0.7134, 196.2931
0.6754, 197.0793
0.7515, 199.1833
0.664, 201.5223
0.6708, 204.8342
0.6823, 207.0386
0.694, 207.9168
0.6966, 206.5657
0.6912, 208.7122
0.7257, 210.8629
0.6959, 214.8326
0.6652, 213.5672
0.7034, 211.6998
0.7439, 210.0309
0.6724, 214.4614
0.6938, 217.2237
0.6746, 221.602
0.7817, 224.9215
0.7613, 227.4948
0.726, 219.7718
0.683, 222.4433
0.7281, 222.6683
0.6703, 226.2711
0.6662, 227.151
0.9438, 229.6606
0.9866, 228.5977
0.7741, 228.2887
0.7262, 230.1631
0.816, 232.9948
0.6812, 235.6769
0.6611, 237.6947
0.7232, 239.5543
0.6699, 226.6933
0.6575, 229.1427
0.716, 226.8935
0.9521, 226.2383
0.6852, 221.6702
0.6883, 220.015
0.679, 222.3304
0.7455, 208.9777
0.695, 212.2511
0.7189, 208.7478
0.7179, 208.8117
0.6727, 210.3318
